county,precinct,office,district,candidate,party,votes
Bennett,Allen Precinct,President,,Marianne Williamson,DEM,1
Bennett,Allen Precinct,President,,Joseph R Biden Jr,DEM,12
Bennett,Allen Precinct,President,,Dean Phillips,DEM,2
Bennett,Allen Precinct,President,,Armando Perez-Serrato,DEM,1
Bennett,Martin City Precinct,President,,Marianne Williamson,DEM,6
Bennett,Martin City Precinct,President,,Joseph R Biden Jr,DEM,17
Bennett,Martin City Precinct,President,,Dean Phillips,DEM,2
Bennett,Martin City Precinct,President,,Armando Perez-Serrato,DEM,1
Bennett,Martin Rural 26/27 Precinct,President,,Marianne Williamson,DEM,2
Bennett,Martin Rural 26/27 Precinct,President,,Joseph R Biden Jr,DEM,6
Bennett,Martin Rural 26/27 Precinct,President,,Dean Phillips,DEM,1
Bennett,Martin Rural 26/27 Precinct,President,,Armando Perez-Serrato,DEM,2
Bennett,Vetal/Tuthill Precinct,President,,Marianne Williamson,DEM,2
Bennett,Vetal/Tuthill Precinct,President,,Joseph R Biden Jr,DEM,0
Bennett,Vetal/Tuthill Precinct,President,,Dean Phillips,DEM,3
Bennett,Vetal/Tuthill Precinct,President,,Armando Perez-Serrato,DEM,0
Bennett,Allen Precinct,State Senate,27,Gerald M Cournoyer Jr,DEM,2
Bennett,Allen Precinct,State Senate,27,Red Dawn Foster,DEM,14
Bennett,Allen Precinct,State Senate,27,Anthony G. Kathol,REP,7
Bennett,Allen Precinct,State Senate,27,Bruce Whalen,REP,4
Bennett,Martin City Precinct,State Senate,27,Gerald M Cournoyer Jr,DEM,9
Bennett,Martin City Precinct,State Senate,27,Red Dawn Foster,DEM,18
Bennett,Martin City Precinct,State Senate,27,Anthony G. Kathol,REP,68
Bennett,Martin City Precinct,State Senate,27,Bruce Whalen,REP,14
Bennett,Martin Rural 26/27 Precinct,State Senate,27,Gerald M Cournoyer Jr,DEM,7
Bennett,Martin Rural 26/27 Precinct,State Senate,27,Red Dawn Foster,DEM,5
Bennett,Martin Rural 26/27 Precinct,State Senate,27,Anthony G. Kathol,REP,87
Bennett,Martin Rural 26/27 Precinct,State Senate,27,Bruce Whalen,REP,26
Bennett,Vetal/Tuthill Precinct,State Senate,27,Gerald M Cournoyer Jr,DEM,4
Bennett,Vetal/Tuthill Precinct,State Senate,27,Red Dawn Foster,DEM,3
Bennett,Vetal/Tuthill Precinct,State Senate,27,Anthony G. Kathol,REP,51
Bennett,Vetal/Tuthill Precinct,State Senate,27,Bruce Whalen,REP,10
Bennett,Allen Precinct,County Commissioner At Large,,Robert TT Scherer,REP,8
Bennett,Allen Precinct,County Commissioner At Large,,Chase R Strand,REP,1
Bennett,Allen Precinct,County Commissioner At Large,,Robert L Ceplecha,REP,1
Bennett,Allen Precinct,County Commissioner At Large,,Judd W Schomp,REP,2
Bennett,Allen Precinct,County Commissioner At Large,,David L Bakley,REP,7
Bennett,Martin City Precinct,County Commissioner At Large,,Robert TT Scherer,REP,40
Bennett,Martin City Precinct,County Commissioner At Large,,Chase R Strand,REP,12
Bennett,Martin City Precinct,County Commissioner At Large,,Robert L Ceplecha,REP,22
Bennett,Martin City Precinct,County Commissioner At Large,,Judd W Schomp,REP,21
Bennett,Martin City Precinct,County Commissioner At Large,,David L Bakley,REP,53
Bennett,Martin Rural 26/27 Precinct,County Commissioner At Large,,Robert TT Scherer,REP,78
Bennett,Martin Rural 26/27 Precinct,County Commissioner At Large,,Chase R Strand,REP,18
Bennett,Martin Rural 26/27 Precinct,County Commissioner At Large,,Robert L Ceplecha,REP,27
Bennett,Martin Rural 26/27 Precinct,County Commissioner At Large,,Judd W Schomp,REP,19
Bennett,Martin Rural 26/27 Precinct,County Commissioner At Large,,David L Bakley,REP,70
Bennett,Vetal/Tuthill Precinct,County Commissioner At Large,,Robert TT Scherer,REP,50
Bennett,Vetal/Tuthill Precinct,County Commissioner At Large,,Chase R Strand,REP,12
Bennett,Vetal/Tuthill Precinct,County Commissioner At Large,,Robert L Ceplecha,REP,5
Bennett,Vetal/Tuthill Precinct,County Commissioner At Large,,Judd W Schomp,REP,4
Bennett,Vetal/Tuthill Precinct,County Commissioner At Large,,David L Bakley,REP,49
