county,precinct,office,district,candidate,party,votes
Oglala Lakota,Bill Conquering Bear Gymnasium/Oglala Lakota County Schools,President,,Marianne Williamson,DEM,0
Oglala Lakota,Bill Conquering Bear Gymnasium/Oglala Lakota County Schools,President,,Joseph R Biden Jr,DEM,14
Oglala Lakota,Bill Conquering Bear Gymnasium/Oglala Lakota County Schools,President,,Dean Phillips,DEM,0
Oglala Lakota,Bill Conquering Bear Gymnasium/Oglala Lakota County Schools,President,,Armando Perez-Serrato,DEM,3
Oglala Lakota,Brother Renee Hall,President,,Marianne Williamson,DEM,6
Oglala Lakota,Brother Renee Hall,President,,Joseph R Biden Jr,DEM,40
Oglala Lakota,Brother Renee Hall,President,,Dean Phillips,DEM,2
Oglala Lakota,Brother Renee Hall,President,,Armando Perez-Serrato,DEM,10
Oglala Lakota,"Christ The King Parish, Bill Pauly Hall",President,,Marianne Williamson,DEM,3
Oglala Lakota,"Christ The King Parish, Bill Pauly Hall",President,,Joseph R Biden Jr,DEM,22
Oglala Lakota,"Christ The King Parish, Bill Pauly Hall",President,,Dean Phillips,DEM,0
Oglala Lakota,"Christ The King Parish, Bill Pauly Hall",President,,Armando Perez-Serrato,DEM,4
Oglala Lakota,Little Wound School,President,,Marianne Williamson,DEM,3
Oglala Lakota,Little Wound School,President,,Joseph R Biden Jr,DEM,28
Oglala Lakota,Little Wound School,President,,Dean Phillips,DEM,0
Oglala Lakota,Little Wound School,President,,Armando Perez-Serrato,DEM,5
Oglala Lakota,Red Shirt School,President,,Marianne Williamson,DEM,2
Oglala Lakota,Red Shirt School,President,,Joseph R Biden Jr,DEM,7
Oglala Lakota,Red Shirt School,President,,Dean Phillips,DEM,0
Oglala Lakota,Red Shirt School,President,,Armando Perez-Serrato,DEM,1
Oglala Lakota,Sacred Heart Church Hall,President,,Marianne Williamson,DEM,21
Oglala Lakota,Sacred Heart Church Hall,President,,Joseph R Biden Jr,DEM,115
Oglala Lakota,Sacred Heart Church Hall,President,,Dean Phillips,DEM,4
Oglala Lakota,Sacred Heart Church Hall,President,,Armando Perez-Serrato,DEM,14
Oglala Lakota,Wakan Tiospaye #12 Community Building,President,,Marianne Williamson,DEM,1
Oglala Lakota,Wakan Tiospaye #12 Community Building,President,,Joseph R Biden Jr,DEM,4
Oglala Lakota,Wakan Tiospaye #12 Community Building,President,,Dean Phillips,DEM,0
Oglala Lakota,Wakan Tiospaye #12 Community Building,President,,Armando Perez-Serrato,DEM,1
Oglala Lakota,Wound Knee District School Gym,President,,Marianne Williamson,DEM,5
Oglala Lakota,Wound Knee District School Gym,President,,Joseph R Biden Jr,DEM,14
Oglala Lakota,Wound Knee District School Gym,President,,Dean Phillips,DEM,0
Oglala Lakota,Wound Knee District School Gym,President,,Armando Perez-Serrato,DEM,5
Oglala Lakota,Bill Conquering Bear Gymnasium/Oglala Lakota County Schools,State Senate,27,Gerald M Cournoyer Jr,DEM,5
Oglala Lakota,Bill Conquering Bear Gymnasium/Oglala Lakota County Schools,State Senate,27,Red Dawn Foster,DEM,12
Oglala Lakota,Bill Conquering Bear Gymnasium/Oglala Lakota County Schools,State Senate,27,Anthony G. Kathol,REP,13
Oglala Lakota,Bill Conquering Bear Gymnasium/Oglala Lakota County Schools,State Senate,27,Bruce Whalen,REP,1
Oglala Lakota,Brother Renee Hall,State Senate,27,Gerald M Cournoyer Jr,DEM,12
Oglala Lakota,Brother Renee Hall,State Senate,27,Red Dawn Foster,DEM,47
Oglala Lakota,Brother Renee Hall,State Senate,27,Anthony G. Kathol,REP,3
Oglala Lakota,Brother Renee Hall,State Senate,27,Bruce Whalen,REP,1
