county,precinct,office,district,candidate,party,votes
Jerauld,1,President,,Marianne Williamson,DEM,7
Jerauld,1,President,,Joseph R Biden Jr,DEM,20
Jerauld,1,President,,Dean Phillips,DEM,3
Jerauld,1,President,,Armando Perez-Serrato,DEM,0
Jerauld,2,President,,Marianne Williamson,DEM,0
Jerauld,2,President,,Joseph R Biden Jr,DEM,5
Jerauld,2,President,,Dean Phillips,DEM,0
Jerauld,2,President,,Armando Perez-Serrato,DEM,0
Jerauld,3,President,,Marianne Williamson,DEM,0
Jerauld,3,President,,Joseph R Biden Jr,DEM,2
Jerauld,3,President,,Dean Phillips,DEM,0
Jerauld,3,President,,Armando Perez-Serrato,DEM,2
Jerauld,4,President,,Marianne Williamson,DEM,0
Jerauld,4,President,,Joseph R Biden Jr,DEM,3
Jerauld,4,President,,Dean Phillips,DEM,0
Jerauld,4,President,,Armando Perez-Serrato,DEM,0
Jerauld,5,President,,Marianne Williamson,DEM,1
Jerauld,5,President,,Joseph R Biden Jr,DEM,3
Jerauld,5,President,,Dean Phillips,DEM,0
Jerauld,5,President,,Armando Perez-Serrato,DEM,0
Jerauld,1,County Treasurer,,Shelby Schooler,REP,38
Jerauld,1,County Treasurer,,Tara Peterson,REP,54
Jerauld,2,County Treasurer,,Shelby Schooler,REP,18
Jerauld,2,County Treasurer,,Tara Peterson,REP,11
Jerauld,3,County Treasurer,,Shelby Schooler,REP,6
Jerauld,3,County Treasurer,,Tara Peterson,REP,9
Jerauld,4,County Treasurer,,Shelby Schooler,REP,4
Jerauld,4,County Treasurer,,Tara Peterson,REP,2
Jerauld,5,County Treasurer,,Shelby Schooler,REP,10
Jerauld,5,County Treasurer,,Tara Peterson,REP,12
Jerauld,5,School Board Member,Kimball School District 7-2,Hillary Leiferman,,0
Jerauld,5,School Board Member,Kimball School District 7-2,Joshua Krier,,0
Jerauld,5,School Board Member,Kimball School District 7-2,Justin Blasius,,0
Jerauld,5,School Board Member,Kimball School District 7-2,James Hoing,,0
