county,precinct,office,district,candidate,party,votes
Meade,ALKALI #6A,President,,Marianne Williamson,DEM,1
Meade,ALKALI #6A,President,,Joseph R Biden Jr,DEM,1
Meade,ALKALI #6A,President,,Dean Phillips,DEM,1
Meade,ALKALI #6A,President,,Armando Perez-Serrano,DEM,1
Meade,BASE #23,President,,Marianne Williamson,DEM,2
Meade,BASE #23,President,,Joseph R Biden Jr,DEM,9
Meade,BASE #23,President,,Dean Phillips,DEM,1
Meade,BASE #23,President,,Armando Perez-Serrano,DEM,1
Meade,BEAR BUTTE #9,President,,Marianne Williamson,DEM,1
Meade,BEAR BUTTE #9,President,,Joseph R Biden Jr,DEM,2
Meade,BEAR BUTTE #9,President,,Dean Phillips,DEM,2
Meade,BEAR BUTTE #9,President,,Armando Perez-Serrano,DEM,0
Meade,BLACK HAWK #14,President,,Marianne Williamson,DEM,1
Meade,BLACK HAWK #14,President,,Joseph R Biden Jr,DEM,4
Meade,BLACK HAWK #14,President,,Dean Phillips,DEM,0
Meade,BLACK HAWK #14,President,,Armando Perez-Serrano,DEM,1
Meade,CENTRAL BLACK HAWK #19,President,,Marianne Williamson,DEM,8
Meade,CENTRAL BLACK HAWK #19,President,,Joseph R Biden Jr,DEM,29
Meade,CENTRAL BLACK HAWK #19,President,,Dean Phillips,DEM,6
Meade,CENTRAL BLACK HAWK #19,President,,Armando Perez-Serrano,DEM,1
Meade,CENTRAL STURGIS #3,President,,Marianne Williamson,DEM,0
Meade,CENTRAL STURGIS #3,President,,Joseph R Biden Jr,DEM,15
Meade,CENTRAL STURGIS #3,President,,Dean Phillips,DEM,1
Meade,CENTRAL STURGIS #3,President,,Armando Perez-Serrano,DEM,2
Meade,HALK BUTTE #27,President,,Marianne Williamson,DEM,0
Meade,HALK BUTTE #27,President,,Joseph R Biden Jr,DEM,5
Meade,HALK BUTTE #27,President,,Dean Phillips,DEM,2
Meade,HALK BUTTE #27,President,,Armando Perez-Serrano,DEM,0
Meade,EAST ELK VALE #21A,President,,Marianne Williamson,DEM,2
Meade,EAST ELK VALE #21A,President,,Joseph R Biden Jr,DEM,1
Meade,EAST ELK VALE #21A,President,,Dean Phillips,DEM,0
Meade,EAST ELK VALE #21A,President,,Armando Perez-Serrano,DEM,0
Meade,EAST PIEDMONT #12A,President,,Marianne Williamson,DEM,0
Meade,EAST PIEDMONT #12A,President,,Joseph R Biden Jr,DEM,3
Meade,EAST PIEDMONT #12A,President,,Dean Phillips,DEM,0
Meade,EAST PIEDMONT #12A,President,,Armando Perez-Serrano,DEM,0
Meade,EAST STURGIS #1,President,,Marianne Williamson,DEM,2
Meade,EAST STURGIS #1,President,,Joseph R Biden Jr,DEM,11
Meade,EAST STURGIS #1,President,,Dean Phillips,DEM,1
Meade,EAST STURGIS #1,President,,Armando Perez-Serrano,DEM,0
Meade,ELK VALE #21,President,,Marianne Williamson,DEM,0
Meade,ELK VALE #21,President,,Joseph R Biden Jr,DEM,1
Meade,ELK VALE #21,President,,Dean Phillips,DEM,1
Meade,ELK VALE #21,President,,Armando Perez-Serrano,DEM,0
Meade,ELM SPRINGS #18,President,,Marianne Williamson,DEM,1
Meade,ELM SPRINGS #18,President,,Joseph R Biden Jr,DEM,2
Meade,ELM SPRINGS #18,President,,Dean Phillips,DEM,0
Meade,ELM SPRINGS #18,President,,Armando Perez-Serrano,DEM,0
Meade,FAIRPOINT #29,President,,Marianne Williamson,DEM,1
Meade,FAIRPOINT #29,President,,Joseph R Biden Jr,DEM,0
Meade,FAIRPOINT #29,President,,Dean Phillips,DEM,0
Meade,FAIRPOINT #29,President,,Armando Perez-Serrano,DEM,0
Meade,FAITH #31,President,,Marianne Williamson,DEM,3
Meade,FAITH #31,President,,Joseph R Biden Jr,DEM,4
Meade,FAITH #31,President,,Dean Phillips,DEM,1
Meade,FAITH #31,President,,Armando Perez-Serrano,DEM,0
Meade,FORT MEADE #1A,President,,Marianne Williamson,DEM,0
Meade,FORT MEADE #1A,President,,Joseph R Biden Jr,DEM,0
Meade,FORT MEADE #1A,President,,Dean Phillips,DEM,0
Meade,FORT MEADE #1A,President,,Armando Perez-Serrano,DEM,0
Meade,HARMONY #8,President,,Marianne Williamson,DEM,2
Meade,HARMONY #8,President,,Joseph R Biden Jr,DEM,15
Meade,HARMONY #8,President,,Dean Phillips,DEM,0
Meade,HARMONY #8,President,,Armando Perez-Serrano,DEM,0
Meade,HEREFORD #20,President,,Marianne Williamson,DEM,2
Meade,HEREFORD #20,President,,Joseph R Biden Jr,DEM,1
Meade,HEREFORD #20,President,,Dean Phillips,DEM,1
Meade,HEREFORD #20,President,,Armando Perez-Serrano,DEM,0
Meade,MARCUS #41,President,,Marianne Williamson,DEM,0
Meade,MARCUS #41,President,,Joseph R Biden Jr,DEM,0
Meade,MARCUS #41,President,,Dean Phillips,DEM,0
Meade,MARCUS #41,President,,Armando Perez-Serrano,DEM,0
Meade,NORTHEAST PIEDMONT #12,President,,Marianne Williamson,DEM,1
Meade,NORTHEAST PIEDMONT #12,President,,Joseph R Biden Jr,DEM,17
Meade,NORTHEAST PIEDMONT #12,President,,Dean Phillips,DEM,2
Meade,NORTHEAST PIEDMONT #12,President,,Armando Perez-Serrano,DEM,0
Meade,NORTHEAST STURGIS #1-A,President,,Marianne Williamson,DEM,0
Meade,NORTHEAST STURGIS #1-A,President,,Joseph R Biden Jr,DEM,5
Meade,NORTHEAST STURGIS #1-A,President,,Dean Phillips,DEM,0
Meade,NORTHEAST STURGIS #1-A,President,,Armando Perez-Serrano,DEM,0
Meade,NORTHWEST STURGIS #5,President,,Marianne Williamson,DEM,6
Meade,NORTHWEST STURGIS #5,President,,Joseph R Biden Jr,DEM,10
Meade,NORTHWEST STURGIS #5,President,,Dean Phillips,DEM,0
Meade,NORTHWEST STURGIS #5,President,,Armando Perez-Serrano,DEM,1
Meade,PIEDMONT CENTRAL #11A,President,,Marianne Williamson,DEM,2
Meade,PIEDMONT CENTRAL #11A,President,,Joseph R Biden Jr,DEM,6
Meade,PIEDMONT CENTRAL #11A,President,,Dean Phillips,DEM,0
Meade,PIEDMONT CENTRAL #11A,President,,Armando Perez-Serrano,DEM,1
Meade,PIEDMONT WEST #11,President,,Marianne Williamson,DEM,3
Meade,PIEDMONT WEST #11,President,,Joseph R Biden Jr,DEM,13
Meade,PIEDMONT WEST #11,President,,Dean Phillips,DEM,3
