county,office,district,party,candidate,votes
Aurora,U.S. Senate,,DEM,Brian L. Bengs,170
Aurora,U.S. Senate,,LIB,Tamara J Lesnar,66
Aurora,U.S. Senate,,REP,John R. Thune,978
Beadle,U.S. Senate,,DEM,Brian L. Bengs,1214
Beadle,U.S. Senate,,LIB,Tamara J Lesnar,182
Beadle,U.S. Senate,,REP,John R. Thune,4441
Bennett,U.S. Senate,,DEM,Brian L. Bengs,295
Bennett,U.S. Senate,,LIB,Tamara J Lesnar,41
Bennett,U.S. Senate,,REP,John R. Thune,684
Bon Homme,U.S. Senate,,DEM,Brian L. Bengs,453
Bon Homme,U.S. Senate,,LIB,Tamara J Lesnar,91
Bon Homme,U.S. Senate,,REP,John R. Thune,2010
Brookings,U.S. Senate,,DEM,Brian L. Bengs,3816
Brookings,U.S. Senate,,LIB,Tamara J Lesnar,545
Brookings,U.S. Senate,,REP,John R. Thune,7990
Brown,U.S. Senate,,DEM,Brian L. Bengs,3893
Brown,U.S. Senate,,LIB,Tamara J Lesnar,451
Brown,U.S. Senate,,REP,John R. Thune,9577
Brule,U.S. Senate,,DEM,Brian L. Bengs,428
Brule,U.S. Senate,,LIB,Tamara J Lesnar,97
Brule,U.S. Senate,,REP,John R. Thune,1573
Buffalo,U.S. Senate,,DEM,Brian L. Bengs,202
Buffalo,U.S. Senate,,LIB,Tamara J Lesnar,15
Buffalo,U.S. Senate,,REP,John R. Thune,173
Butte,U.S. Senate,,DEM,Brian L. Bengs,597
Butte,U.S. Senate,,LIB,Tamara J Lesnar,292
Butte,U.S. Senate,,REP,John R. Thune,3269
Campbell,U.S. Senate,,DEM,Brian L. Bengs,66
Campbell,U.S. Senate,,LIB,Tamara J Lesnar,26
Campbell,U.S. Senate,,REP,John R. Thune,571
Charles Mix,U.S. Senate,,DEM,Brian L. Bengs,666
Charles Mix,U.S. Senate,,LIB,Tamara J Lesnar,100
Charles Mix,U.S. Senate,,REP,John R. Thune,2323
Clark,U.S. Senate,,DEM,Brian L. Bengs,230
Clark,U.S. Senate,,LIB,Tamara J Lesnar,56
Clark,U.S. Senate,,REP,John R. Thune,1307
Clay,U.S. Senate,,DEM,Brian L. Bengs,2042
Clay,U.S. Senate,,LIB,Tamara J Lesnar,149
Clay,U.S. Senate,,REP,John R. Thune,2522
Codington,U.S. Senate,,DEM,Brian L. Bengs,2265
Codington,U.S. Senate,,LIB,Tamara J Lesnar,460
Codington,U.S. Senate,,REP,John R. Thune,8279
Corson,U.S. Senate,,DEM,Brian L. Bengs,334
Corson,U.S. Senate,,LIB,Tamara J Lesnar,57
Corson,U.S. Senate,,REP,John R. Thune,534
Custer,U.S. Senate,,DEM,Brian L. Bengs,1017
Custer,U.S. Senate,,LIB,Tamara J Lesnar,267
Custer,U.S. Senate,,REP,John R. Thune,3756
Davison,U.S. Senate,,DEM,Brian L. Bengs,1524
Davison,U.S. Senate,,LIB,Tamara J Lesnar,266
Davison,U.S. Senate,,REP,John R. Thune,5420
Day,U.S. Senate,,DEM,Brian L. Bengs,602
Day,U.S. Senate,,LIB,Tamara J Lesnar,116
Day,U.S. Senate,,REP,John R. Thune,1796
Deuel,U.S. Senate,,DEM,Brian L. Bengs,346
Deuel,U.S. Senate,,LIB,Tamara J Lesnar,92
Deuel,U.S. Senate,,REP,John R. Thune,1548
Dewey,U.S. Senate,,DEM,Brian L. Bengs,720
Dewey,U.S. Senate,,LIB,Tamara J Lesnar,70
Dewey,U.S. Senate,,REP,John R. Thune,770
Douglas,U.S. Senate,,DEM,Brian L. Bengs,117
Douglas,U.S. Senate,,LIB,Tamara J Lesnar,42
Douglas,U.S. Senate,,REP,John R. Thune,1308
Edmunds,U.S. Senate,,DEM,Brian L. Bengs,253
Edmunds,U.S. Senate,,LIB,Tamara J Lesnar,49
Edmunds,U.S. Senate,,REP,John R. Thune,1385
Fall River,U.S. Senate,,DEM,Brian L. Bengs,665
Fall River,U.S. Senate,,LIB,Tamara J Lesnar,222
Fall River,U.S. Senate,,REP,John R. Thune,2754
Faulk,U.S. Senate,,DEM,Brian L. Bengs,120
Faulk,U.S. Senate,,LIB,Tamara J Lesnar,47
Faulk,U.S. Senate,,REP,John R. Thune,780
Grant,U.S. Senate,,DEM,Brian L. Bengs,601
Grant,U.S. Senate,,LIB,Tamara J Lesnar,105
Grant,U.S. Senate,,REP,John R. Thune,2492
Gregory,U.S. Senate,,DEM,Brian L. Bengs,279
Gregory,U.S. Senate,,LIB,Tamara J Lesnar,82
Gregory,U.S. Senate,,REP,John R. Thune,1663
Haakon,U.S. Senate,,DEM,Brian L. Bengs,56
Haakon,U.S. Senate,,LIB,Tamara J Lesnar,50
Haakon,U.S. Senate,,REP,John R. Thune,864
