county,precinct,office,district,candidate,party,votes
Roberts,01,U.S. Senate,,Brian L. Bengs,DEM,28
Roberts,01,U.S. Senate,,Tamara J Lesnar,LIB,3
Roberts,01,U.S. Senate,,John R. Thune,REP,107
Roberts,02,U.S. Senate,,Brian L. Bengs,DEM,71
Roberts,02,U.S. Senate,,Tamara J Lesnar,LIB,13
Roberts,02,U.S. Senate,,John R. Thune,REP,367
Roberts,03,U.S. Senate,,Brian L. Bengs,DEM,35
Roberts,03,U.S. Senate,,Tamara J Lesnar,LIB,10
Roberts,03,U.S. Senate,,John R. Thune,REP,140
Roberts,04,U.S. Senate,,Brian L. Bengs,DEM,19
Roberts,04,U.S. Senate,,Tamara J Lesnar,LIB,3
Roberts,04,U.S. Senate,,John R. Thune,REP,49
Roberts,05,U.S. Senate,,Brian L. Bengs,DEM,152
Roberts,05,U.S. Senate,,Tamara J Lesnar,LIB,15
Roberts,05,U.S. Senate,,John R. Thune,REP,168
Roberts,06 (Precinct-07),U.S. Senate,,Brian L. Bengs,DEM,88
Roberts,06 (Precinct-07),U.S. Senate,,Tamara J Lesnar,LIB,13
Roberts,06 (Precinct-07),U.S. Senate,,John R. Thune,REP,377
Roberts,08,U.S. Senate,,Brian L. Bengs,DEM,27
Roberts,08,U.S. Senate,,Tamara J Lesnar,LIB,11
Roberts,08,U.S. Senate,,John R. Thune,REP,75
Roberts,09,U.S. Senate,,Brian L. Bengs,DEM,75
Roberts,09,U.S. Senate,,Tamara J Lesnar,LIB,18
Roberts,09,U.S. Senate,,John R. Thune,REP,312
Roberts,10,U.S. Senate,,Brian L. Bengs,DEM,83
Roberts,10,U.S. Senate,,Tamara J Lesnar,LIB,5
Roberts,10,U.S. Senate,,John R. Thune,REP,94
Roberts,11,U.S. Senate,,Brian L. Bengs,DEM,242
Roberts,11,U.S. Senate,,Tamara J Lesnar,LIB,31
Roberts,11,U.S. Senate,,John R. Thune,REP,415
Roberts,12 (Precinct-14),U.S. Senate,,Brian L. Bengs,DEM,104
Roberts,12 (Precinct-14),U.S. Senate,,Tamara J Lesnar,LIB,9
Roberts,12 (Precinct-14),U.S. Senate,,John R. Thune,REP,153
Roberts,13,U.S. Senate,,Brian L. Bengs,DEM,76
Roberts,13,U.S. Senate,,Tamara J Lesnar,LIB,16
Roberts,13,U.S. Senate,,John R. Thune,REP,127
Roberts,01,U.S. House,1,Collin Duprel,LIB,16
Roberts,01,U.S. House,1,Dusty Johnson,REP,120
Roberts,02,U.S. House,1,Collin Duprel,LIB,60
Roberts,02,U.S. House,1,Dusty Johnson,REP,376
Roberts,03,U.S. House,1,Collin Duprel,LIB,27
Roberts,03,U.S. House,1,Dusty Johnson,REP,145
Roberts,04,U.S. House,1,Collin Duprel,LIB,15
Roberts,04,U.S. House,1,Dusty Johnson,REP,57
