county,precinct,office,district,candidate,party,votes
Day,01,U.S. Senate,,Brian L. Bengs,DEM,54
Day,01,U.S. Senate,,Tamara J Lesnar,LIB,7
Day,01,U.S. Senate,,John R. Thune,REP,171
Day,02,U.S. Senate,,Brian L. Bengs,DEM,48
Day,02,U.S. Senate,,Tamara J Lesnar,LIB,10
Day,02,U.S. Senate,,John R. Thune,REP,171
Day,03,U.S. Senate,,Brian L. Bengs,DEM,51
Day,03,U.S. Senate,,Tamara J Lesnar,LIB,12
Day,03,U.S. Senate,,John R. Thune,REP,207
Day,04,U.S. Senate,,Brian L. Bengs,DEM,79
Day,04,U.S. Senate,,Tamara J Lesnar,LIB,20
Day,04,U.S. Senate,,John R. Thune,REP,263
Day,05,U.S. Senate,,Brian L. Bengs,DEM,72
Day,05,U.S. Senate,,Tamara J Lesnar,LIB,18
Day,05,U.S. Senate,,John R. Thune,REP,241
Day,06,U.S. Senate,,Brian L. Bengs,DEM,23
Day,06,U.S. Senate,,Tamara J Lesnar,LIB,2
Day,06,U.S. Senate,,John R. Thune,REP,63
Day,07,U.S. Senate,,Brian L. Bengs,DEM,51
Day,07,U.S. Senate,,Tamara J Lesnar,LIB,6
Day,07,U.S. Senate,,John R. Thune,REP,145
Day,08,U.S. Senate,,Brian L. Bengs,DEM,54
Day,08,U.S. Senate,,Tamara J Lesnar,LIB,10
Day,08,U.S. Senate,,John R. Thune,REP,124
Day,09,U.S. Senate,,Brian L. Bengs,DEM,42
Day,09,U.S. Senate,,Tamara J Lesnar,LIB,13
Day,09,U.S. Senate,,John R. Thune,REP,132
Day,10,U.S. Senate,,Brian L. Bengs,DEM,10
Day,10,U.S. Senate,,Tamara J Lesnar,LIB,3
Day,10,U.S. Senate,,John R. Thune,REP,70
Day,11,U.S. Senate,,Brian L. Bengs,DEM,118
Day,11,U.S. Senate,,Tamara J Lesnar,LIB,15
Day,11,U.S. Senate,,John R. Thune,REP,209
Day,01,U.S. House,1,Collin Duprel,LIB,33
Day,01,U.S. House,1,Dusty Johnson,REP,181
Day,02,U.S. House,1,Collin Duprel,LIB,43
Day,02,U.S. House,1,Dusty Johnson,REP,171
Day,03,U.S. House,1,Collin Duprel,LIB,40
Day,03,U.S. House,1,Dusty Johnson,REP,213
Day,04,U.S. House,1,Collin Duprel,LIB,72
Day,04,U.S. House,1,Dusty Johnson,REP,270
Day,05,U.S. House,1,Collin Duprel,LIB,60
Day,05,U.S. House,1,Dusty Johnson,REP,259
Day,06,U.S. House,1,Collin Duprel,LIB,19
Day,06,U.S. House,1,Dusty Johnson,REP,65
Day,07,U.S. House,1,Collin Duprel,LIB,36
Day,07,U.S. House,1,Dusty Johnson,REP,158
Day,08,U.S. House,1,Collin Duprel,LIB,47
Day,08,U.S. House,1,Dusty Johnson,REP,126
Day,09,U.S. House,1,Collin Duprel,LIB,35
Day,09,U.S. House,1,Dusty Johnson,REP,145
Day,10,U.S. House,1,Collin Duprel,LIB,10
Day,10,U.S. House,1,Dusty Johnson,REP,72
Day,11,U.S. House,1,Collin Duprel,LIB,85
Day,11,U.S. House,1,Dusty Johnson,REP,238
Day,01,Governor,,Jamie Smith and Jennifer Keintz,DEM,97
Day,01,Governor,,Tracey Quint and Ashley Strand,LIB,6
Day,01,Governor,,Kristi Noem and Larry Rhoden,REP,132
Day,02,Governor,,Jamie Smith and Jennifer Keintz,DEM,71
Day,02,Governor,,Tracey Quint and Ashley Strand,LIB,5
Day,02,Governor,,Kristi Noem and Larry Rhoden,REP,157
Day,03,Governor,,Jamie Smith and Jennifer Keintz,DEM,79
Day,03,Governor,,Tracey Quint and Ashley Strand,LIB,2
Day,03,Governor,,Kristi Noem and Larry Rhoden,REP,188
Day,04,Governor,,Jamie Smith and Jennifer Keintz,DEM,112
Day,04,Governor,,Tracey Quint and Ashley Strand,LIB,7
Day,04,Governor,,Kristi Noem and Larry Rhoden,REP,244
Day,05,Governor,,Jamie Smith and Jennifer Keintz,DEM,105
Day,05,Governor,,Tracey Quint and Ashley Strand,LIB,5
Day,05,Governor,,Kristi Noem and Larry Rhoden,REP,223
Day,06,Governor,,Jamie Smith and Jennifer Keintz,DEM,27
Day,06,Governor,,Tracey Quint and Ashley Strand,LIB,2
Day,06,Governor,,Kristi Noem and Larry Rhoden,REP,60
Day,07,Governor,,Jamie Smith and Jennifer Keintz,DEM,68
Day,07,Governor,,Tracey Quint and Ashley Strand,LIB,2
Day,07,Governor,,Kristi Noem and Larry Rhoden,REP,131
Day,08,Governor,,Jamie Smith and Jennifer Keintz,DEM,82
Day,08,Governor,,Tracey Quint and Ashley Strand,LIB,4
Day,08,Governor,,Kristi Noem and Larry Rhoden,REP,105
Day,09,Governor,,Jamie Smith and Jennifer Keintz,DEM,66
Day,09,Governor,,Tracey Quint and Ashley Strand,LIB,5
Day,09,Governor,,Kristi Noem and Larry Rhoden,REP,116
Day,10,Governor,,Jamie Smith and Jennifer Keintz,DEM,11
Day,10,Governor,,Tracey Quint and Ashley Strand,LIB,1
Day,10,Governor,,Kristi Noem and Larry Rhoden,REP,69
